iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
102,intermediate,How do I analyse and interpret architectural structures or built features at a site?,,some kind of network or relational analysis,"Topological Data Analysis (TDA) (e.g., Persistent Homology)","TDA can uncover the underlying shape and connectivity of complex built forms, revealing features like loops or voids in the structure.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
102,intermediate,How do I analyse and interpret architectural structures or built features at a site?,,some kind of network or relational analysis,"Relational Database Modeling (e.g., using SQL)","This is useful for structuring and querying the metadata associated with each architectural feature (e.g., material, function, date).",L3-226: Geographic Information System Modeling,False,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-115: Multivariate Statistical Analysis""]"
102,intermediate,How do I analyse and interpret architectural structures or built features at a site?,,some kind of network or relational analysis,"Geographic Information Systems (GIS) Analysis (e.g., Proximity Analysis, Overlay Analysis)",GIS provides the necessary framework to analyze the spatial relationships between features relative to each other and to the site context.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
102,intermediate,How do I analyse and interpret architectural structures or built features at a site?,,some kind of network or relational analysis,"Clustering Algorithms (e.g., DBSCAN, K-Means)",These algorithms can group similar architectural elements or features based on shared spatial characteristics or attributes.,L3-025: Density-Based Clustering,True,"[""L3-025: Density-Based Clustering"", ""L3-025: Density-Based Clustering"", ""L3-025: Density-Based Clustering""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,D Photogrammetry,"This method uses overlapping photographs to generate accurate, measurable 3D models of architectural features.",L3-176: Imaging and Photogrammetric Analysis,True,"[""L3-176: Imaging and Photogrammetric Analysis"", ""L3-176: Imaging and Photogrammetric Analysis"", ""L3-176: Imaging and Photogrammetric Analysis""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,LiDAR Scanning,"LiDAR captures dense point clouds of a site, providing precise spatial data for measuring and modeling structures.",L3-152: Laser and Structured Light 3D Scanning,True,"[""L3-152: Laser and Structured Light 3D Scanning"", ""L3-152: Laser and Structured Light 3D Scanning"", ""L3-152: Laser and Structured Light 3D Scanning""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,Geographic Information Systems (GIS),GIS allows for the spatial analysis and mapping of architectural features in relation to the broader site context.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,Digital Elevation Models (DEMs),DEMs are derived from survey data to analyze the topography and relationship of structures to the landscape.,L3-208: Digital Terrain Modeling and Analysis,True,"[""L3-208: Digital Terrain Modeling and Analysis"", ""L3-208: Digital Terrain Modeling and Analysis"", ""L3-208: Digital Terrain Modeling and Analysis""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,"D Modeling Software (e.g., Blender, SketchUp)","These tools enable the creation of detailed, interpretive digital representations of the recovered architectural forms.",L3-171: 3D Geometry and Reconstruction,True,"[""L3-171: 3D Geometry and Reconstruction"", ""L3-171: 3D Geometry and Reconstruction"", ""L3-171: 3D Geometry and Reconstruction""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,Computer Vision (Image Segmentation),This technique can be used on aerial or ground imagery to automatically delineate the boundaries of built features.,L3-202: Deep Learning Semantic Segmentation,True,"[""L3-202: Deep Learning Semantic Segmentation"", ""L3-202: Deep Learning Semantic Segmentation"", ""L3-202: Deep Learning Semantic Segmentation""]"
102,novice,How do I analyse and interpret architectural structures or built features at a site?,,,Network Analysis (in GIS),"This can be applied to analyze the connectivity and layout of architectural elements, such as pathways or walls.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,"Topic Modeling (e.g., LDA, NMF)","This will identify latent themes and clusters of vocabulary related to different stages or aspects of textile production (e.g., spinning, dyeing, trade).",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,Named Entity Recognition (NER),"This will automatically extract specific entities like material types (e.g., ""wool,"" ""linen""), locations, and named individuals involved in production.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,"Keyword Extraction (e.g., TF-IDF, RAKE)",This will pinpoint the most statistically significant and distinguishing terms that characterize textile production discussions within the corpus.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,Sentiment Analysis,This can gauge the perceived value or social importance (positive/negative) associated with specific textile goods or production methods mentioned in the texts.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,Topic Coherence Measurement,This will validate the quality and interpretability of the topics discovered by the Topic Modeling algorithms.,L3-101: Information-Theoretic Entropy Measures,True,"[""L3-101: Information-Theoretic Entropy Measures"", ""L3-101: Information-Theoretic Entropy Measures"", ""L3-101: Information-Theoretic Entropy Measures""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,"Word Embeddings (e.g., Word2Vec, GloVe)","This will map words into a vector space, allowing us to measure semantic similarity between different textile terms (e.g., how close ""tapestry"" is to ""weaving"").",L3-194: Word Embedding Models,True,"[""L3-194: Word Embedding Models"", ""L3-194: Word Embedding Models"", ""L3-194: Word Embedding Models""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,Collocation Extraction,"This will identify frequently co-occurring words, revealing common phrases or processes related to textile making (e.g., ""hand-spun thread"").",L3-039: Association Rule Mining Algorithms,True,"[""L3-039: Association Rule Mining Algorithms"", ""L3-039: Association Rule Mining Algorithms"", ""L3-039: Association Rule Mining Algorithms""]"
103,expert,How do I analyse textile production and its economic and cultural significance in a past society?,NLP & Text Mining,,Network Analysis (on co-occurrence graphs),"This can visualize the relationships between different textile concepts, materials, or production sites to map economic dependencies.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
103,intermediate,How do I analyse textile production and its economic and cultural significance in a past society?,,some kind of text or document analysis,"Topic Modeling (e.g., LDA, NMF)",This can identify latent themes and clusters of discussion related to textile production within large corpora of texts.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
