iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
126,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Spatial Statistics & Point Pattern Analysis,,Spatial Regression (SAR/SEM),This method accounts for spatial dependence in error terms to produce unbiased estimates of how environmental and human factors influence cultural asset vulnerability.,L3-222: Spatial Autocorrelation and Geostatistics,True,"[""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics""]"
126,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Spatial Statistics & Point Pattern Analysis,,Point Process Modeling (Log-Gaussian Cox Process),This advanced stochastic process models the intensity function of cultural asset locations to simulate future risk scenarios under changing environmental conditions.,L3-027: Poisson Point Process Modeling,True,"[""L3-027: Poisson Point Process Modeling"", ""L3-027: Poisson Point Process Modeling"", ""L3-027: Poisson Point Process Modeling""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Topic Modeling,"This method identifies latent thematic structures in large corpora of heritage documentation to quantify how different aspects of value (e.g., historical, aesthetic, social) are discussed across time and context.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Named Entity Recognition,"This technique automatically extracts and classifies specific cultural assets, stakeholders, and risk factors from unstructured text to build a structured knowledge base for the protection framework.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Sentiment Analysis,This approach measures the emotional tone and perceived urgency in risk reports or community narratives to gauge the social value and public concern surrounding specific assets.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Document Similarity Search,This algorithm clusters related reports or legal texts to reveal patterns in how similar assets are managed and to identify gaps in current protection strategies.,L3-056: Nearest Neighbor Analysis,True,"[""L3-056: Nearest Neighbor Analysis"", ""L3-056: Nearest Neighbor Analysis"", ""L3-056: Nearest Neighbor Analysis""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Aspect-Based Sentiment Analysis,"This refined method isolates opinions specifically regarding ""risk,"" ""value,"" or ""management"" within documents to provide granular insights into stakeholder priorities.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Text Classification,This supervised learning technique categorizes vast amounts of archival data into predefined risk levels or value categories to streamline the assessment workflow.,L3-236: Automated Content Classification,True,"[""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Keyword Extraction,This unsupervised method highlights the most significant terms in heritage literature to establish a baseline vocabulary for defining and communicating asset value.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Semantic Role Labeling,"This linguistic analysis identifies the relationships between actors, actions, and objects in risk scenarios to clarify the causal chains leading to potential asset damage.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Cross-Lingual Topic Modeling,This extension allows for the integration of international heritage datasets in different languages to assess global trends in value assessment and risk management.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
126,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of text or document analysis,Event Extraction,This method isolates specific incidents or threats mentioned in texts to create a timeline of risk events that can be correlated with asset condition data.,L3-145: Temporal Event and Sequence Analysis,True,"[""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis""]"
126,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Geographic Information Systems (GIS),GIS enables the spatial mapping and overlay analysis of cultural assets against hazard layers to quantify exposure and vulnerability within a protection framework.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
126,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Network Analysis,Network analysis models the connectivity and accessibility of heritage sites to assess their socio-economic value and potential disruption under risk scenarios.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
