iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
139,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Agent-Based Modeling,This simulation technique allows you to test how individual behavioral rules scale up to produce or fail to produce observed macro-level archaeological patterns.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
139,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Network Analysis,This method quantifies social relationships and interaction patterns within archaeological datasets to test theoretical models of community structure.,L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
139,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Geographic Information Systems (GIS) Spatial Analysis,"This tool evaluates the spatial distribution of artifacts or sites against theoretical models of landscape use, settlement hierarchy, or resource optimization.",L3-035: GIS Computational Analysis,True,"[""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis""]"
139,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Bayesian Statistical Modeling,This approach rigorously tests hypotheses about chronological sequences or cultural trait evolution by incorporating prior knowledge and quantifying uncertainty.,L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
139,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Machine Learning Classification,This algorithm automatically identifies patterns in large artifact assemblages to validate or refute typological theories without human bias.,L3-169: Ranking and Classification Methods,True,"[""L3-169: Ranking and Classification Methods"", ""L3-169: Ranking and Classification Methods"", ""L3-169: Ranking and Classification Methods""]"
139,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,"Multivariate Statistical Analysis (e.g., PCA, Cluster Analysis)","This technique reduces complex datasets to visualize underlying groupings, helping to assess whether a proposed cultural classification is statistically supported.",L3-152: Multivariate Analysis Variants,True,"[""L3-152: Multivariate Analysis Variants"", ""L3-152: Multivariate Analysis Variants"", ""L3-152: Multivariate Analysis Variants""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Variational Autoencoders (VAEs),These generative models can reconstruct missing or degraded botanical sequences by learning the latent distribution of known paleobotanical datasets.,L3-030: Neural Network Architectures,True,"[""L3-030: Neural Network Architectures"", ""L3-030: Neural Network Architectures"", ""L3-030: Neural Network Architectures""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Domain-Adversarial Neural Networks (DANNs),This transfer learning variant aligns feature representations between modern reference collections and ancient samples to mitigate biases caused by taphonomic degradation.,L3-099: Generative and Adversarial Architectures,True,"[""L3-099: Generative and Adversarial Architectures"", ""L3-099: Generative and Adversarial Architectures"", ""L3-099: Generative and Adversarial Architectures""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Conditional Generative Adversarial Networks (cGANs),"By conditioning on environmental metadata, cGANs can synthesize realistic landscape reconstructions that reflect specific climatic or cultural scenarios.",L3-099: Generative and Adversarial Architectures,True,"[""L3-099: Generative and Adversarial Architectures"", ""L3-099: Generative and Adversarial Architectures"", ""L3-099: Generative and Adversarial Architectures""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Few-Shot Learning with Metric Embeddings,This approach enables accurate classification of rare or poorly preserved plant taxa by leveraging similarity metrics from large modern training sets with minimal ancient examples.,L3-083: Distance Metric Algorithms,True,"[""L3-083: Distance Metric Algorithms"", ""L3-083: Distance Metric Algorithms"", ""L3-083: Distance Metric Algorithms""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Graph Neural Networks (GNNs),GNNs model the complex spatial relationships between different botanical remains to infer past vegetation connectivity and landscape fragmentation patterns.,L3-106: Graph Convolutional Neural Networks,True,"[""L3-106: Graph Convolutional Neural Networks"", ""L3-106: Graph Convolutional Neural Networks"", ""L3-106: Graph Convolutional Neural Networks""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Transformer-based Sequence Models,These architectures capture long-range dependencies in stratigraphic sequences to predict vegetation succession and landscape change over time.,L3-093: Transformer-Based Language Models,True,"[""L3-093: Transformer-Based Language Models"", ""L3-093: Transformer-Based Language Models"", ""L3-093: Transformer-Based Language Models""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Zero-Shot Learning with Semantic Embeddings,This method allows the identification of extinct or unrecorded plant species by matching their morphological features to semantic clusters in a modern botanical ontology.,L3-096: Advanced Transfer Learning Paradigms,True,"[""L3-096: Advanced Transfer Learning Paradigms"", ""L3-096: Advanced Transfer Learning Paradigms"", ""L3-096: Advanced Transfer Learning Paradigms""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Bayesian Optimization for Hyperparameter Tuning,"This technique efficiently searches the vast parameter space of deep learning models to maximize reconstruction accuracy given the small, noisy nature of archaeological datasets.",L3-164: Model Parameter Optimization,True,"[""L3-164: Model Parameter Optimization"", ""L3-164: Model Parameter Optimization"", ""L3-164: Model Parameter Optimization""]"
140,expert,"How do I reconstruct past vegetation, plant use, and landscape change through botanical remains?", Generative and Transfer Learning,,Self-Supervised Learning on Raw Images,"By pre-training on unlabeled macroscopic plant remains, these models learn robust feature extractors that improve downstream classification of microscopic pollen or phytoliths.",L3-071: Advanced Image Analysis,False,"[""L3-071: Advanced Image Analysis"", ""L3-071: Advanced Image Analysis"", ""L3-072: Advanced Image Analysis Techniques""]"
